,nse_symbol,screener_symbol,screener_url,nse_name,ticker_symbol
706,ADVENZYMES,ADVENZYMES,https://www.screener.in/company/ADVENZYMES/consolidated/,Advanced Enzyme Technologies Limited,ADVENZYMES
707,PRIVISCL,PRIVISCL,https://www.screener.in/company/PRIVISCL/consolidated/,Privi Speciality Chemicals Limited,PRIVISCL
708,GREENPANEL,GREENPANEL,https://www.screener.in/company/GREENPANEL/,Greenpanel Industries Limited,GREENPANEL
709,VENUSPIPES,VENUSPIPES,https://www.screener.in/company/VENUSPIPES/,Venus Pipes & Tubes Limited,VENUSPIPES
710,BBOX,BBOX,https://www.screener.in/company/BBOX/consolidated/,Black Box Limited,BBOX
712,PILANIINVS,PILANIINVS,https://www.screener.in/company/PILANIINVS/consolidated/,Pilani Investment and Industries Corporation Limited,PILANIINVS
713,ROSSARI,ROSSARI,https://www.screener.in/company/ROSSARI/consolidated/,Rossari Biotech Limited,ROSSARI
714,KSL,KSL,https://www.screener.in/company/KSL/,Kalyani Steels Limited,KSL
715,DCBBANK,DCBBANK,https://www.screener.in/company/DCBBANK/,DCB Bank Limited,DCBBANK
716,IMAGICAA,IMAGICAA,https://www.screener.in/company/IMAGICAA/,Imagicaaworld Entertainment Limited,IMAGICAA
717,BAJAJHIND,BAJAJHIND,https://www.screener.in/company/BAJAJHIND/consolidated/,Bajaj Hindusthan Sugar Limited,BAJAJHIND
718,DCAL,DCAL,https://www.screener.in/company/DCAL/consolidated/,Dishman Carbogen Amcis Limited,DCAL
719,HARSHA,HARSHA,https://www.screener.in/company/HARSHA/,Harsha Engineers International Limited,HARSHA
720,BBL,BBL,https://www.screener.in/company/BBL/,Bharat Bijlee Limited,BBL
721,YATHARTH,YATHARTH,https://www.screener.in/company/YATHARTH/consolidated/,Yatharth Hospital & Trauma Care Services Limited,YATHARTH
722,ORISSAMINE,ORISSAMINE,https://www.screener.in/company/ORISSAMINE/,The Orissa Minerals Development Company Limited,ORISSAMINE
723,THANGAMAYL,THANGAMAYL,https://www.screener.in/company/THANGAMAYL/,Thangamayil Jewellery Limited,THANGAMAYL
724,ZAGGLE,ZAGGLE,https://www.screener.in/company/ZAGGLE/,Zaggle Prepaid Ocean Services Limited,ZAGGLE
725,BHARATRAS,BHARATRAS,https://www.screener.in/company/BHARATRAS/,Bharat Rasayan Limited,BHARATRAS
726,KOLTEPATIL,KOLTEPATIL,https://www.screener.in/company/KOLTEPATIL/consolidated/,Kolte - Patil Developers Limited,KOLTEPATIL
727,KSCL,KSCL,https://www.screener.in/company/KSCL/consolidated/,Kaveri Seed Company Limited,KSCL
728,MEDIASSIST,MEDIASSIST,https://www.screener.in/company/MEDIASSIST/consolidated/,Medi Assist Healthcare Services Limited,MEDIASSIST
729,INOXGREEN,INOXGREEN,https://www.screener.in/company/INOXGREEN/consolidated/,Inox Green Energy Services Limited,INOXGREEN
730,HATHWAY,HATHWAY,https://www.screener.in/company/HATHWAY/consolidated/,Hathway Cable & Datacom Limited,HATHWAY
731,SSWL,SSWL,https://www.screener.in/company/SSWL/consolidated/,Steel Strips Wheels Limited,SSWL
732,UNICHEMLAB,UNICHEMLAB,https://www.screener.in/company/UNICHEMLAB/consolidated/,Unichem Laboratories Limited,UNICHEMLAB
733,CIGNITITEC,CIGNITITEC,https://www.screener.in/company/CIGNITITEC/consolidated/,Cigniti Technologies Limited,CIGNITITEC
734,IMFA,IMFA,https://www.screener.in/company/IMFA/consolidated/,Indian Metals & Ferro Alloys Limited,IMFA
735,ASHAPURMIN,ASHAPURMIN,https://www.screener.in/company/ASHAPURMIN/consolidated/,Ashapura Minechem Limited,ASHAPURMIN
736,HGS,HGS,https://www.screener.in/company/HGS/consolidated/,Hinduja Global Solutions Limited,HGS
737,MUTHOOTMF,MUTHOOTMF,https://www.screener.in/company/MUTHOOTMF/,Muthoot Microfin Limited,MUTHOOTMF
738,SUBROS,SUBROS,https://www.screener.in/company/SUBROS/consolidated/,Subros Limited,SUBROS
739,RAMKY,RAMKY,https://www.screener.in/company/RAMKY/consolidated/,Ramky Infrastructure Limited,RAMKY
740,SUNFLAG,SUNFLAG,https://www.screener.in/company/SUNFLAG/consolidated/,Sunflag Iron And Steel Company Limited,SUNFLAG
741,CARERATING,CARERATING,https://www.screener.in/company/CARERATING/consolidated/,CARE Ratings Limited,CARERATING
742,GENSOL,GENSOL,https://www.screener.in/company/GENSOL/consolidated/,Gensol Engineering Limited,GENSOL
743,SKIPPER,SKIPPER,https://www.screener.in/company/SKIPPER/,Skipper Limited,SKIPPER
744,LAOPALA,LAOPALA,https://www.screener.in/company/LAOPALA/,La Opala RG Limited,LAOPALA
745,LUMAXTECH,LUMAXTECH,https://www.screener.in/company/LUMAXTECH/consolidated/,Lumax Auto Technologies Limited,LUMAXTECH
746,DCXINDIA,DCXINDIA,https://www.screener.in/company/DCXINDIA/consolidated/,DCX Systems Limited,DCXINDIA
747,BOMDYEING,BOMDYEING,https://www.screener.in/company/BOMDYEING/,Bombay Dyeing & Mfg Company Limited,BOMDYEING
748,HIKAL,HIKAL,https://www.screener.in/company/HIKAL/consolidated/,Hikal Limited,HIKAL
749,JISLJALEQS,JISLJALEQS,https://www.screener.in/company/JISLJALEQS/consolidated/,Jain Irrigation Systems Limited,JISLJALEQS
750,CUPID,CUPID,https://www.screener.in/company/CUPID/,Cupid Limited,CUPID
751,AVALON,AVALON,https://www.screener.in/company/AVALON/consolidated/,Avalon Technologies Limited,AVALON
752,LUXIND,LUXIND,https://www.screener.in/company/LUXIND/consolidated/,Lux Industries Limited,LUXIND
753,NUCLEUS,NUCLEUS,https://www.screener.in/company/NUCLEUS/consolidated/,Nucleus Software Exports Limited,NUCLEUS
754,TASTYBITE,TASTYBITE,https://www.screener.in/company/TASTYBITE/,Tasty Bite Eatables Limited,TASTYBITE
755,SOTL,SOTL,https://www.screener.in/company/SOTL/,Savita Oil Technologies Limited,SOTL
756,ARVSMART,ARVSMART,https://www.screener.in/company/ARVSMART/consolidated/,Arvind SmartSpaces Limited,ARVSMART
757,SANDHAR,SANDHAR,https://www.screener.in/company/SANDHAR/consolidated/,Sandhar Technologies Limited,SANDHAR
758,SALASAR,SALASAR,https://www.screener.in/company/SALASAR/consolidated/,Salasar Techno Engineering Limited,SALASAR
759,NEOGEN,NEOGEN,https://www.screener.in/company/NEOGEN/consolidated/,Neogen Chemicals Limited,NEOGEN
760,DATAMATICS,DATAMATICS,https://www.screener.in/company/DATAMATICS/consolidated/,Datamatics Global Services Limited,DATAMATICS
761,JTLIND,JTLIND,https://www.screener.in/company/JTLIND/,JTL INDUSTRIES LIMITED,JTLIND
762,ANUP,ANUP,https://www.screener.in/company/ANUP/,The Anup Engineering Limited,ANUP
763,HERITGFOOD,HERITGFOOD,https://www.screener.in/company/HERITGFOOD/consolidated/,Heritage Foods Limited,HERITGFOOD
764,THYROCARE,THYROCARE,https://www.screener.in/company/THYROCARE/,Thyrocare Technologies Limited,THYROCARE
765,VADILALIND,VADILALIND,https://www.screener.in/company/VADILALIND/consolidated/,Vadilal Industries Limited,VADILALIND
766,NAVNETEDUL,NAVNETEDUL,https://www.screener.in/company/NAVNETEDUL/consolidated/,Navneet Education Limited,NAVNETEDUL
767,DISHTV,DISHTV,https://www.screener.in/company/DISHTV/consolidated/,Dish TV India Limited,DISHTV
768,KDDL,KDDL,https://www.screener.in/company/KDDL/consolidated/,KDDL Limited,KDDL
769,KALAMANDIR,KALAMANDIR,https://www.screener.in/company/KALAMANDIR/,Sai Silks (Kalamandir) Limited,KALAMANDIR
770,LANDMARK,LANDMARK,https://www.screener.in/company/LANDMARK/consolidated/,Landmark Cars Limited,LANDMARK
771,INDOCO,INDOCO,https://www.screener.in/company/INDOCO/consolidated/,Indoco Remedies Limited,INDOCO
772,BAJAJCON,BAJAJCON,https://www.screener.in/company/BAJAJCON/consolidated/,Bajaj Consumer Care Limited,BAJAJCON
773,TVSSRICHAK,TVSSRICHAK,https://www.screener.in/company/TVSSRICHAK/consolidated/,TVS Srichakra Limited,TVSSRICHAK
774,CARTRADE,CARTRADE,https://www.screener.in/company/CARTRADE/consolidated/,Cartrade Tech Limited,CARTRADE
775,SBCL,SBCL,https://www.screener.in/company/SBCL/consolidated/,Shivalik Bimetal Controls Limited,SBCL
776,FIEMIND,FIEMIND,https://www.screener.in/company/FIEMIND/consolidated/,Fiem Industries Limited,FIEMIND
777,PRAKASH,PRAKASH,https://www.screener.in/company/PRAKASH/,Prakash Industries Limited,PRAKASH
778,DELTACORP,DELTACORP,https://www.screener.in/company/DELTACORP/consolidated/,Delta Corp Limited,DELTACORP
779,RAJRATAN,RAJRATAN,https://www.screener.in/company/RAJRATAN/consolidated/,Rajratan Global Wire Limited,RAJRATAN
780,IDEAFORGE,IDEAFORGE,https://www.screener.in/company/IDEAFORGE/,Ideaforge Technology Limited,IDEAFORGE
781,MAHLOG,MAHLOG,https://www.screener.in/company/MAHLOG/consolidated/,Mahindra Logistics Limited,MAHLOG
782,PFOCUS,PFOCUS,https://www.screener.in/company/PFOCUS/consolidated/,Prime Focus Limited,PFOCUS
783,GREAVESCOT,GREAVESCOT,https://www.screener.in/company/GREAVESCOT/consolidated/,Greaves Cotton Limited,GREAVESCOT
784,DOLLAR,DOLLAR,https://www.screener.in/company/DOLLAR/,Dollar Industries Limited,DOLLAR
785,UFLEX,UFLEX,https://www.screener.in/company/UFLEX/consolidated/,UFLEX Limited,UFLEX
786,UNITECH,UNITECH,https://www.screener.in/company/UNITECH/consolidated/,Unitech Limited,UNITECH
787,BFUTILITIE,BFUTILITIE,https://www.screener.in/company/BFUTILITIE/consolidated/,BF Utilities Limited,BFUTILITIE
788,SHARDACROP,SHARDACROP,https://www.screener.in/company/SHARDACROP/consolidated/,Sharda Cropchem Limited,SHARDACROP
789,BANARISUG,BANARISUG,https://www.screener.in/company/BANARISUG/,Bannari Amman Sugars Limited,BANARISUG
790,SEQUENT,SEQUENT,https://www.screener.in/company/SEQUENT/consolidated/,Sequent Scientific Limited,SEQUENT
791,GREENPLY,GREENPLY,https://www.screener.in/company/GREENPLY/consolidated/,Greenply Industries Limited,GREENPLY
792,MAITHANALL,MAITHANALL,https://www.screener.in/company/MAITHANALL/consolidated/,Maithan Alloys Limited,MAITHANALL
793,SHK,SHK,https://www.screener.in/company/SHK/consolidated/,S H Kelkar and Company Limited,SHK
794,SUNCLAY,SUNCLAY,https://www.screener.in/company/SUNCLAY/consolidated/,Sundaram Clayton Limited,SUNCLAY
795,GUFICBIO,GUFICBIO,https://www.screener.in/company/GUFICBIO/,Gufic Biosciences Limited,GUFICBIO
796,BLSE,BLSE,https://www.screener.in/company/BLSE/consolidated/,BLS E-Services Limited,BLSE
797,DIACABS,DIACABS,https://www.screener.in/company/DIACABS/consolidated/,Diamond Power Infrastructure Limited,DIACABS
798,ESAFSFB,ESAFSFB,https://www.screener.in/company/ESAFSFB/,ESAF Small Finance Bank Limited,ESAFSFB
799,VSTTILLERS,VSTTILLERS,https://www.screener.in/company/VSTTILLERS/,V.S.T Tillers Tractors Limited,VSTTILLERS
800,HLEGLAS,HLEGLAS,https://www.screener.in/company/HLEGLAS/consolidated/,HLE Glascoat Limited,HLEGLAS
801,BCG,BCG,https://www.screener.in/company/BCG/consolidated/,Brightcom Group Limited,BCG
802,GOODLUCK,GOODLUCK,https://www.screener.in/company/GOODLUCK/consolidated/,Goodluck India Limited,GOODLUCK
803,SWARAJENG,SWARAJENG,https://www.screener.in/company/SWARAJENG/,Swaraj Engines Limited,SWARAJENG
804,SEAMECLTD,SEAMECLTD,https://www.screener.in/company/SEAMECLTD/consolidated/,Seamec Limited,SEAMECLTD
805,SMLISUZU,SMLISUZU,https://www.screener.in/company/SMLISUZU/,SML Isuzu Limited,SMLISUZU
806,ASHIANA,ASHIANA,https://www.screener.in/company/ASHIANA/consolidated/,Ashiana Housing Limited,ASHIANA
807,DALMIASUG,DALMIASUG,https://www.screener.in/company/DALMIASUG/consolidated/,Dalmia Bharat Sugar and Industries Limited,DALMIASUG
808,HINDWAREAP,HINDWAREAP,https://www.screener.in/company/HINDWAREAP/consolidated/,Hindware Home Innovation Limited,HINDWAREAP
809,SAGCEM,SAGCEM,https://www.screener.in/company/SAGCEM/consolidated/,Sagar Cements Limited,SAGCEM
810,SAKSOFT,SAKSOFT,https://www.screener.in/company/SAKSOFT/consolidated/,Saksoft Limited,SAKSOFT
811,APOLLO,APOLLO,https://www.screener.in/company/APOLLO/,Apollo Micro Systems Limited,APOLLO
812,SUPRIYA,SUPRIYA,https://www.screener.in/company/SUPRIYA/,Supriya Lifescience Limited,SUPRIYA
813,AUTOAXLES,AUTOAXLES,https://www.screener.in/company/AUTOAXLES/,Automotive Axles Limited,AUTOAXLES
814,STYLAMIND,STYLAMIND,https://www.screener.in/company/STYLAMIND/,Stylam Industries Limited,STYLAMIND
815,FLAIR,FLAIR,https://www.screener.in/company/FLAIR/,Flair Writing Industries Limited,FLAIR
816,VINDHYATEL,VINDHYATEL,https://www.screener.in/company/VINDHYATEL/consolidated/,Vindhya Telelinks Limited,VINDHYATEL
817,CARYSIL,CARYSIL,https://www.screener.in/company/CARYSIL/consolidated/,CARYSIL LIMITED,CARYSIL
818,THEJO,THEJO,https://www.screener.in/company/THEJO/consolidated/,Thejo Engineering Limited,THEJO
819,MPSLTD,MPSLTD,https://www.screener.in/company/MPSLTD/consolidated/,MPS Limited,MPSLTD
820,MARATHON,MARATHON,https://www.screener.in/company/MARATHON/consolidated/,Marathon Nextgen Realty Limited,MARATHON
822,FILATEX,FILATEX,https://www.screener.in/company/FILATEX/,Filatex India Limited,FILATEX
823,NRBBEARING,NRBBEARING,https://www.screener.in/company/NRBBEARING/consolidated/,NRB Bearing Limited,NRBBEARING
824,JCHAC,JCHAC,https://www.screener.in/company/JCHAC/,Johnson Controls - Hitachi Air Conditioning India Limited,JCHAC
825,MOLDTKPAC,MOLDTKPAC,https://www.screener.in/company/MOLDTKPAC/,Mold-Tek Packaging Limited,MOLDTKPAC
826,DREAMFOLKS,DREAMFOLKS,https://www.screener.in/company/DREAMFOLKS/consolidated/,Dreamfolks Services Limited,DREAMFOLKS
827,GMRP&UI,GMRP&UI,https://www.screener.in/company/GMRP&UI/consolidated/,GMR Power and Urban Infra Limited,SCRIP-305653
828,SHALBY,SHALBY,https://www.screener.in/company/SHALBY/consolidated/,Shalby Limited,SHALBY
829,INNOVACAP,INNOVACAP,https://www.screener.in/company/INNOVACAP/consolidated/,Innova Captab Limited,INNOVACAP
830,PFS,PFS,https://www.screener.in/company/PFS/,PTC India Financial Services Limited,PFS
831,AJMERA,AJMERA,https://www.screener.in/company/AJMERA/consolidated/,Ajmera Realty & Infra India Limited,AJMERA
832,HMAAGRO,HMAAGRO,https://www.screener.in/company/HMAAGRO/consolidated/,HMA Agro Industries Limited,HMAAGRO
833,NILKAMAL,NILKAMAL,https://www.screener.in/company/NILKAMAL/consolidated/,Nilkamal Limited,NILKAMAL
834,RPGLIFE,RPGLIFE,https://www.screener.in/company/RPGLIFE/,RPG Life Sciences Limited,RPGLIFE
835,TATVA,TATVA,https://www.screener.in/company/TATVA/consolidated/,Tatva Chintan Pharma Chem Limited,TATVA
836,STYRENIX,STYRENIX,https://www.screener.in/company/STYRENIX/,Styrenix Performance Materials Limited,STYRENIX
837,QUICKHEAL,QUICKHEAL,https://www.screener.in/company/QUICKHEAL/consolidated/,Quick Heal Technologies Limited,QUICKHEAL
838,ACCELYA,ACCELYA,https://www.screener.in/company/ACCELYA/consolidated/,Accelya Solutions India Limited,ACCELYA
839,REPCOHOME,REPCOHOME,https://www.screener.in/company/REPCOHOME/,Repco Home Finance Limited,REPCOHOME
840,PCJEWELLER,PCJEWELLER,https://www.screener.in/company/PCJEWELLER/consolidated/,PC Jeweller Limited,PCJEWELLER
841,APOLLOPIPE,APOLLOPIPE,https://www.screener.in/company/APOLLOPIPE/consolidated/,Apollo Pipes Limited,APOLLOPIPE
842,GANECOS,GANECOS,https://www.screener.in/company/GANECOS/consolidated/,Ganesha Ecosphere Limited,GANECOS
843,PARAGMILK,PARAGMILK,https://www.screener.in/company/PARAGMILK/consolidated/,Parag Milk Foods Limited,PARAGMILK
844,BAJEL,BAJEL,https://www.screener.in/company/BAJEL/,Bajel Projects Limited,BAJEL
845,PSPPROJECT,PSPPROJECT,https://www.screener.in/company/PSPPROJECT/,PSP Projects Limited,PSPPROJECT
846,GIPCL,GIPCL,https://www.screener.in/company/GIPCL/,Gujarat Industries Power Company Limited,GIPCL
847,XPROINDIA,XPROINDIA,https://www.screener.in/company/XPROINDIA/consolidated/,Xpro India Limited,XPROINDIA
848,PITTIENG,PITTIENG,https://www.screener.in/company/PITTIENG/,Pitti Engineering Limited,PITTIENG
849,SHAKTIPUMP,SHAKTIPUMP,https://www.screener.in/company/SHAKTIPUMP/consolidated/,Shakti Pumps (India) Limited,SHAKTIPUMP
851,SHAILY,SHAILY,https://www.screener.in/company/SHAILY/consolidated/,Shaily Engineering Plastics Limited,SHAILY
852,EVEREADY,EVEREADY,https://www.screener.in/company/EVEREADY/consolidated/,Eveready Industries India Limited,EVEREADY
853,CONFIPET,CONFIPET,https://www.screener.in/company/CONFIPET/consolidated/,Confidence Petroleum India Limited,CONFIPET
854,POLYPLEX,POLYPLEX,https://www.screener.in/company/POLYPLEX/consolidated/,Polyplex Corporation Limited,POLYPLEX
855,TAJGVK,TAJGVK,https://www.screener.in/company/TAJGVK/,Taj GVK Hotels & Resorts Limited,TAJGVK
856,TIRUMALCHM,TIRUMALCHM,https://www.screener.in/company/TIRUMALCHM/consolidated/,Thirumalai Chemicals Limited,TIRUMALCHM
857,SPECTRUM,SPECTRUM,https://www.screener.in/company/SPECTRUM/consolidated/,Spectrum Electrical Industries Limited,SPECTRUM
858,PARAS,PARAS,https://www.screener.in/company/PARAS/consolidated/,Paras Defence and Space Technologies Limited,PARAS
859,EXICOM,EXICOM,https://www.screener.in/company/EXICOM/consolidated/,Exicom Tele-Systems Limited,EXICOM
860,PGIL,PGIL,https://www.screener.in/company/PGIL/consolidated/,Pearl Global Industries Limited,PGIL
861,MANORAMA,MANORAMA,https://www.screener.in/company/MANORAMA/,Manorama Industries Limited,MANORAMA
862,SOMANYCERA,SOMANYCERA,https://www.screener.in/company/SOMANYCERA/consolidated/,Somany Ceramics Limited,SOMANYCERA
863,KINGFA,KINGFA,https://www.screener.in/company/KINGFA/,Kingfa Science & Technology (India) Limited,KINGFA
864,FINOPB,FINOPB,https://www.screener.in/company/FINOPB/,Fino Payments Bank Limited,FINOPB
865,UNIPARTS,UNIPARTS,https://www.screener.in/company/UNIPARTS/consolidated/,Uniparts India Limited,UNIPARTS
866,INDOSTAR,INDOSTAR,https://www.screener.in/company/INDOSTAR/consolidated/,IndoStar Capital Finance Limited,INDOSTAR
867,DIVGIITTS,DIVGIITTS,https://www.screener.in/company/DIVGIITTS/,Divgi Torqtransfer Systems Limited,DIVGIITTS
868,HINDOILEXP,HINDOILEXP,https://www.screener.in/company/HINDOILEXP/consolidated/,Hindustan Oil Exploration Company Limited,HINDOILEXP
869,SEPC,SEPC,https://www.screener.in/company/SEPC/consolidated/,SEPC Limited,SEPC
870,INDIAGLYCO,INDIAGLYCO,https://www.screener.in/company/INDIAGLYCO/consolidated/,India Glycols Limited,INDIAGLYCO
871,IPL,IPL,https://www.screener.in/company/IPL/,India Pesticides Limited,IPL
872,GENESYS,GENESYS,https://www.screener.in/company/GENESYS/consolidated/,Genesys International Corporation Limited,GENESYS
873,SANGHIIND,SANGHIIND,https://www.screener.in/company/SANGHIIND/,Sanghi Industries Limited,SANGHIIND
874,BSHSL,BSHSL,https://www.screener.in/company/BSHSL/,Bombay Super Hybrid Seeds Limited,BSHSL
875,SATIN,SATIN,https://www.screener.in/company/SATIN/consolidated/,Satin Creditcare Network Limited,SATIN
876,AXISCADES,AXISCADES,https://www.screener.in/company/AXISCADES/consolidated/,AXISCADES Technologies Limited,AXISCADES
877,ARTEMISMED,ARTEMISMED,https://www.screener.in/company/ARTEMISMED/,Artemis Medicare Services Limited,ARTEMISMED
878,SASKEN,SASKEN,https://www.screener.in/company/SASKEN/consolidated/,Sasken Technologies Limited,SASKEN
879,EIHAHOTELS,EIHAHOTELS,https://www.screener.in/company/EIHAHOTELS/,EIH Associated Hotels Limited,EIHAHOTELS
880,DHANI,DHANI,https://www.screener.in/company/DHANI/consolidated/,Dhani Services Limited,DHANI
881,PRECWIRE,PRECWIRE,https://www.screener.in/company/PRECWIRE/,Precision Wires India Limited,PRECWIRE
882,VIDHIING,VIDHIING,https://www.screener.in/company/VIDHIING/,Vidhi Specialty Food Ingredients Limited,VIDHIING
883,APCOTEXIND,APCOTEXIND,https://www.screener.in/company/APCOTEXIND/,Apcotex Industries Limited,APCOTEXIND
884,HUHTAMAKI,HUHTAMAKI,https://www.screener.in/company/HUHTAMAKI/,Huhtamaki India Limited,HUHTAMAKI
885,LUMAXIND,LUMAXIND,https://www.screener.in/company/LUMAXIND/consolidated/,Lumax Industries Limited,LUMAXIND
886,GOCLCORP,GOCLCORP,https://www.screener.in/company/GOCLCORP/consolidated/,GOCL Corporation Limited,GOCLCORP
887,WENDT,WENDT,https://www.screener.in/company/WENDT/consolidated/,Wendt (India) Limited,WENDT
888,DEN,DEN,https://www.screener.in/company/DEN/consolidated/,Den Networks Limited,DEN
889,YATRA,YATRA,https://www.screener.in/company/YATRA/consolidated/,Yatra Online Limited,YATRA
890,HONDAPOWER,HONDAPOWER,https://www.screener.in/company/HONDAPOWER/,Honda India Power Products Limited,HONDAPOWER
891,KCP,KCP,https://www.screener.in/company/KCP/consolidated/,KCP Limited,KCP
892,EMSLIMITED,EMSLIMITED,https://www.screener.in/company/EMSLIMITED/consolidated/,EMS Limited,EMSLIMITED
893,JAGRAN,JAGRAN,https://www.screener.in/company/JAGRAN/consolidated/,Jagran Prakashan Limited,JAGRAN
894,SANGAMIND,SANGAMIND,https://www.screener.in/company/SANGAMIND/,Sangam (India) Limited,SANGAMIND
895,BEPL,BEPL,https://www.screener.in/company/BEPL/,Bhansali Engineering Polymers Limited,BEPL
896,CAPACITE,CAPACITE,https://www.screener.in/company/CAPACITE/consolidated/,Capacit'e Infraprojects Limited,CAPACITE
